frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
105,3594.3,7,902,172,80.82719163937718,15.412723904626247,25.069407382076566,-92.71520103946683,-35.121608606029874,77.22951824735956,9,469,295,42.02655529807971,26.434613673632228,-34.486235418678916,-72.02345978825946,25.663962986814727,61.83114045527042,,,,,,,,,
106,3629.9,7,911,137,81.63367137857274,12.276413807754627,24.607075536464922,-79.92989395077701,-13.825560996026784,337.19403016856336,8,455,267,40.77203125933106,23.92556559613493,-35.7969786196231,-74.71570477294863,24.97865530467645,41.65484743390266,,,,,,,,,
107,3662.2,8,921,101,82.52975997767892,9.05049485097239,24.22225085841499,-54.351239872768275,-36.40071761521341,836.1199897056356,8,442,240,39.60711608049303,21.506126378548252,-35.87949529028684,-75.34694010960239,0.7190265207953052,1.5099556936701408,,,,,,,,,
108,3702.6,8,930,65,83.33623971687447,5.8245758941901515,23.865911855743185,-17.248754136558414,12.896391129882442,1316.4260108922267,9,429,212,38.442200901655,18.997078301050955,-36.36556363253177,-75.98853876651314,-60.36993184836325,-135.05512897334424,,,,,,,,,
109,3731.1,9,938,66,84.05311059615941,5.914184754100769,22.65903873711098,-3.0833018095499285,-24.67318997934751,1181.5133244011442,9,416,185,37.27728572281697,16.577639083464277,-34.67118652817165,-74.24248258521503,-2.7297997423950555,-32.30263028501727,,,,,,,,,
110,3762.2,9,946,87,84.76998147544435,7.795970812223741,22.41343290642741,22.897132495151258,0.2243585754616684,708.8474576527548,9,402,156,36.02276168406832,13.978982146056364,-34.96405834844209,-74.86041741467533,17.58971231609968,8.220498204871477,,,,,,,,,
111,3794.2,9,955,109,85.57646121463992,9.767365730257332,22.93364361863843,49.096670700377274,-33.25159281339236,132.16405104960208,9,389,128,34.85784650523029,11.469934068559068,-35.263494675787264,-62.9051386656513,84.4325728253176,420.71888663408345,,,,,,,,,
112,3831.5,9,962,129,86.20372323401425,11.559542928469686,22.48446072747152,57.54052996274504,21.195540384935917,26.13272683979012,9,377,100,33.78254018630288,8.960885991061772,-31.41008905836869,-39.032956648218786,67.69190073448604,733.6876091096431,,,,,,,,,
113,3862.1,9,971,152,87.0102029732098,13.620546706413894,22.83759973679978,57.770432720581034,8.267469860421713,-10.683288975482377,9,364,73,32.61762500746485,6.541446773475093,-29.123226885871283,-19.42152682261207,99.34385049813066,1101.6672013359334,,,,,,,,,
114,3895.4,9,979,172,87.72707385249474,15.412723904626247,22.379806166316296,57.72061966542672,22.306188617302727,38.269722963232226,10,354,81,31.721536408358673,7.258317652760035,-26.745084519255183,1.295212761681608,83.91545398361639,848.062762127433,,,,,,,,,
115,3930.5,9,988,194,88.5335535916903,17.384118822659836,23.4629696712056,58.657424178014054,-1.427682935762527,-3.5692073394059345,10,346,97,31.00466552907373,8.692059411329918,-25.73265607377551,20.165450394474433,47.00371511588124,462.2398058942604,,,,,,,,,
116,3962.3,9,997,216,89.34003333088586,19.35551374069343,22.62379700399032,56.09955441058003,-12.534989477377046,-22.667575495595486,9,337,113,30.19818578987817,10.125801169899802,-22.673527164166945,38.087505058354196,29.392670893173033,46.217666547621526,,,,,,,,,
117,3994.6,9,1005,238,90.0569042101708,21.326908658727017,23.652083397942295,58.24694761979042,3.344562020318333,-27.658272270415747,10,329,129,29.48131491059323,11.559542928469686,-22.2887483139888,42.974124439579995,5.930034025786579,-7.762123460125134,,,,,,,,,
