frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
65,2198.3,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,341,578,30.55662122952064,51.79392102833704,0.0026748806943257576,0.0,17.8325379621612,0.0,,,,,,,,,
66,2230.2,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.0,0.005376579983860203,0.0,-17.921933279523373,,,,,,,,,
67,2266.3,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,341,579,30.55662122952064,51.88352988824766,-0.44581167113399195,-0.0035772107066483834,8.925158581261133,-17.886053533218053,,,,,,,,,
68,2298.4,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,578,30.64623008943126,51.79392102833704,0.45048442351379686,0.0,-8.885294349384546,0.0,,,,,,,,,
69,2330.5,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,578,30.64623008943126,51.79392102833704,0.0,-0.44781483887424794,0.0,8.885215057028713,,,,,,,,,
70,2366.2,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,341,578,30.55662122952064,51.79392102833704,0.0,-0.015875851056481448,0.0,17.63983450719537,,,,,,,,,
71,2399.8,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,578,30.64623008943126,51.79392102833704,-0.4586819666827791,0.4586819666827791,-9.046981591376305,9.046981591376305,,,,,,,,,
72,2431.3,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,578,30.64623008943126,51.79392102833704,-0.4253128468627384,0.0,-8.438746961562254,0.0,,,,,,,,,
73,2467.9,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,341,579,30.55662122952064,51.88352988824766,0.4649512434406886,0.432616941288964,9.143583941803094,-8.819917253597643,,,,,,,,,
74,2498.7,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,341,579,30.55662122952064,51.88352988824766,-0.020592163781286043,0.4582348170179185,17.906229375026353,-9.056024051737493,,,,,,,,,
75,2535.1,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,341,578,30.55662122952064,51.79392102833704,0.07601241131037047,0.4894525512280914,18.098193169136632,9.43068499476094,,,,,,,,,
76,2566.0,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.0279809931910763,0.0,-18.05225367166268,0.0,,,,,,,,,
77,2599.9,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.01883963920414834,-0.4286524360858227,-17.126944731045437,-8.471392017506354,,,,,,,,,
78,2630.5,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.48117321980017574,0.044996226370210134,-9.604255884235062,-18.7484276542553,,,,,,,,,
79,2667.2,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,341,579,30.55662122952064,51.88352988824766,-0.4374187430419574,-0.4589279667487165,8.854630425950537,-9.06972266301813,,,,,,,,,
80,2703.3,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,341,578,30.55662122952064,51.79392102833704,-0.41428185916768434,0.07961587760824808,8.749352886329147,18.30250059959669,,,,,,,,,
81,2730.7,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,578,30.64623008943126,51.79392102833704,0.0,-0.003555864807591268,0.0,17.77932403793191,,,,,,,,,
82,2766.0,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,341,578,30.55662122952064,51.79392102833704,0.44400422066265544,-0.012672267193834462,8.98793968952742,18.10323884833961,,,,,,,,,
83,2798.0,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,341,579,30.55662122952064,51.88352988824766,0.43518899137493156,0.48623486667358784,9.19089738912212,-9.714982351120646,,,,,,,,,
84,2831.3,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.0,0.4418019503794498,0.0,-8.925291926857572,,,,,,,,,
85,2866.2,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.4634881726146166,0.06304897952895128,-8.599038452961333,-16.591836718144286,,,,,,,,,
86,2898.1,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.45136547152209183,0.0,-8.867690992575461,0.0,,,,,,,,,
87,2930.3,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.0,0.0,0.0,0.0,,,,,,,,,
88,2974.0,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,578,30.64623008943126,51.79392102833704,0.0,0.6682748817846462,0.0,27.820517650531926,,,,,,,,,
89,2999.9,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.0,0.4460194675596514,0.0,8.762661445179775,,,,,,,,,
90,3030.1,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.0,0.0,0.0,0.0,,,,,,,,,
91,3066.0,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,11,342,580,30.64623008943126,51.97313874815828,0.0,1.0145930696401642,0.0,-20.29186139280328,,,,,,,,,
92,3100.8,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,580,30.64623008943126,51.97313874815828,0.0,0.43689301888579246,0.0,-8.94356231086578,,,,,,,,,
93,3130.5,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.0,0.4482664236026413,0.0,8.929610031925119,,,,,,,,,
94,3166.0,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,580,30.64623008943126,51.97313874815828,0.0,-0.4480442995530964,0.0,-8.960885991061927,,,,,,,,,
95,3198.5,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,580,30.64623008943126,51.97313874815828,0.0,-0.4441686214589925,0.0,-9.092499927512659,,,,,,,,,
96,3230.6,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,580,30.64623008943126,51.97313874815828,0.0,0.446924971930512,0.0,-8.956412263136498,,,,,,,,,
97,3266.0,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.0,-0.003570074100025364,0.0,17.850370500123347,,,,,,,,,
98,3298.3,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.0,-0.4487171502447858,0.0,9.001347046033834,,,,,,,,,
99,3330.4,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,11,342,580,30.64623008943126,51.97313874815828,0.0,-0.4475958067607513,0.0,-8.969855846908828,,,,,,,,,
100,3366.4,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,11,342,580,30.64623008943126,51.97313874815828,0.0,0.4449218221559208,0.0,-8.916268981080602,,,,,,,,,
101,3398.0,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.0,0.4467006133550506,0.0,8.960894951956899,,,,,,,,,
102,3430.4,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.0,-0.4478201653362116,0.0,8.965368675399626,,,,,,,,,
103,3466.2,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,580,30.64623008943126,51.97313874815828,0.0,-0.4469249719305079,0.0,-8.956412263136455,,,,,,,,,
104,3498.1,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,580,30.64623008943126,51.97313874815828,0.0,-0.003591548267601505,0.0,-17.957741338023883,,,,,,,,,
