frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,148.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,1067,759,72.65399203999172,51.68170567793225,,,,,,,,,,,,,
1,148.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,33,520,2.2470306816492283,35.40775619568481,,,,,,,,,,,,,
2,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,781,906,,,,,,,,,,,,,,,
3,249.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,383,1020,26.07917427489862,69.45367561461251,,,,,,,,,,,,,
4,266.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,975,555,66.38954286690903,37.79097055500975,,,,,,,,,,,,,
33,1113.4,14,1086,786,73.94773697791096,53.52018532655435,-0.0117520818637001,0.0,13.825978663178004,0.0,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,12,238,488,16.205857643409587,33.228817352873435,0.0,-0.3372062165363403,0.0,-6.853784888949999,,,,,,,,,,12,272,434,18.52098016389667,29.551858055629246,18.118723195564744,6.512686850964131,72.9050471876463,5.788104921461232
34,1145.5,14,1087,785,74.01582881674882,53.452093487716496,0.0,0.33637639120136265,0.0,20.414014939648347,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,12,238,487,16.205857643409587,33.16072551403558,,,,,,,,,,,,,,12,282,436,19.201898552275225,29.688041733304956,19.735896498883047,7.142891064227599,53.68382047504705,33.76006873608343
35,1182.7,15,1087,786,74.01582881674882,53.52018532655435,0.0,0.0,0.0,0.0,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,7,234,486,15.933490288058165,33.092633675197725,0.18360257296180907,-0.6486644043767138,56.493099372864314,13.656092723720294,,,,,,,,,,12,292,440,19.88281694065378,29.960409088656377,22.03945125128241,7.7320168102697675,64.14769871537041,33.38555300088538
36,1213.5,14,1087,786,74.01582881674882,53.52018532655435,-0.0006802381502276932,0.0,-13.604763004567173,0.0,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,12,238,487,16.205857643409587,33.16072551403558,0.0,0.0006802381502275849,0.0,13.604763004565752,,,,,,,,,,12,304,444,20.699919006708043,30.2327764440078,23.14102741175213,7.82767240892223,27.440691397516158,20.485332799979307
37,1245.7,14,1087,787,74.01582881674882,53.588277165392206,0.0,0.39411764827053497,0.0,-19.261494838467268,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,12,238,488,16.205857643409587,33.228817352873435,,,,,,,,,,,,,,12,315,449,21.448929233924453,30.573235638197076,23.274976103802032,8.25502426946045,16.956491000381796,-11.561801166565447
38,1277.7,14,1087,786,74.01582881674882,53.52018532655435,0.0,0.0,0.0,0.0,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,12,238,486,16.205857643409587,33.092633675197725,,,,,,,,,,,,,,12,327,453,22.266031299978717,30.8456029935485,25.775773986513016,9.08249140444547,14.51172728948435,-4.954508912975816
39,1313.5,14,1086,786,73.94773697791096,53.52018532655435,0.0,0.0,13.618367767571725,0.0,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,12,238,488,16.205857643409587,33.228817352873435,0.0,-0.3404591941892932,0.0,-20.427551651356165,,,,,,,,,,12,340,457,23.151225204870837,31.11797034889992,25.193980370006503,8.851939048921214,13.618367767571357,3.469446951953613e-13
40,1352.7,15,1087,786,74.01582881674882,53.52018532655435,-0.39232892849281953,-0.29574281664369856,-7.333250999865785,6.366906709229257,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12,353,461,24.036419109762956,31.39033770425134,26.146726315186452,9.04151879862342,36.72108304418673,26.2626334873686
41,1377.9,14,1087,786,74.01582881674882,53.52018532655435,-0.3423377813055703,0.0,-6.833089447216969,0.0,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12,366,466,24.92161301465508,31.73079689844062,26.227096364521007,8.856478048608864,-5.50329659072211,0.4432642854986375
42,1413.5,14,1087,786,74.01582881674882,53.52018532655435,0.0033876536735252764,0.0,-13.550614694101219,0.0,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,12,238,486,16.205857643409587,33.092633675197725,,,,,,,,,,,,,,12,378,470,25.738715080709344,32.00316425379204,26.48653498273223,9.167894778072915,12.23272448694319,6.319114583033693
43,1445.6,15,1086,786,73.94773697791096,53.52018532655435,-0.052720287208227815,0.0,14.64452422450717,0.0,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12,391,475,26.623908985601464,32.343623447981315,27.870395827594916,9.906143483992446,0.38697965567252196,-7.648539076840606
44,1477.6,14,1086,786,73.94773697791096,53.52018532655435,-0.03137074634638212,0.0,13.071144310992068,0.0,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12,404,479,27.509102890493583,32.61599080333274,26.643283435450925,9.315737978503922,13.852084372666488,8.769572823730226
