frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,119.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,5,3.050514379935922,0.5447347107028432,,,,,,,,,,,,,
1,119.8,7,601,479,65.47711222648175,52.18558528533238,,,,,,,,,,,,,,,,,,,,,,,25,498,207,54.25557718600318,22.552017023097708,,,,,,,,,,,,,
2,211.5,5,593,493,,,,,,,,,,,,,,,,,,,,,,,,,25,511,259,,,,,,,,,,,,,,,
3,232.3,10,592,488,64.49658974721663,53.1661077645975,,,,,,,,,,,,,,,,,,,,,,,11,536,280,58.39556098734479,30.505143799359217,,,,,,,,,,,,,
35,1177.0,,,,,,,,,,10,541,643,58.940295698047635,70.05288379638563,0.0,0.0,0.0,0.0,9,595,484,64.82343057363833,52.73031999603522,0.0,-0.048969319552575344,0.0,19.58772782103013,,,,,,,,,,,,,,,,,,
36,1209.5,,,,,,,,,,10,541,643,58.940295698047635,70.05288379638563,0.0,0.0,0.0,0.0,9,595,484,64.82343057363833,52.73031999603522,0.0,-0.0032586323671151213,0.0,21.7242157807716,,,,,,,,,,,,,,,,,,
37,1249.2,,,,,,,,,,11,541,643,58.940295698047635,70.05288379638563,0.0,0.0,0.0,0.0,9,595,484,64.82343057363833,52.73031999603522,0.0,-0.4834151209541679,0.0,10.440931338102988,,,,,,,,,,,,,,,,,,
38,1285.0,,,,,,,,,,10,541,643,58.940295698047635,70.05288379638563,0.0,0.0,0.0,0.0,9,595,485,64.82343057363833,52.83926693817579,0.0,-0.055166999058447165,0.0,-19.70249966373146,,,,,,,,,,,,,,,,,,
39,1309.8,,,,,,,,,,10,541,643,58.940295698047635,70.05288379638563,0.0,0.0,0.0,0.0,9,595,485,64.82343057363833,52.83926693817579,0.0,-0.001084042703630494,0.0,-21.68085407262634,,,,,,,,,,,,,,,,,,
40,1341.8,,,,,,,,,,11,541,643,58.940295698047635,70.05288379638563,-0.488373696392063,0.0,-10.548027999828586,0.0,9,595,484,64.82343057363833,52.73031999603522,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
41,1387.4,,,,,,,,,,10,541,643,58.940295698047635,70.05288379638563,0.0,0.0,0.0,0.0,9,595,484,64.82343057363833,52.73031999603522,0.0,-0.4862735707038019,0.0,11.28244943628313,,,,,,,,,,,,,,,,,,
42,1410.0,,,,,,,,,,10,541,643,58.940295698047635,70.05288379638563,0.0,0.0,0.0,0.0,9,595,484,64.82343057363833,52.73031999603522,0.0,-0.07099872968465938,0.0,20.285351338474072,,,,,,,,,,,,,,,,,,
43,1446.5,,,,,,,,,,10,540,643,58.831348755907065,70.05288379638563,-0.5044067508613894,0.0,10.241761438809936,0.0,9,595,484,64.82343057363833,52.73031999603522,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
44,1473.6,,,,,,,,,,10,541,643,58.940295698047635,70.05288379638563,-0.5051384760643003,0.0,-11.720150256712328,0.0,9,595,484,64.82343057363833,52.73031999603522,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
